customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label,ticket_bucket_sort
338,JadeIO,Finance,large,FR,France,Europe/Paris,wei.johnson@jadeio.com,2023-06-24,0,2024-05-30 18:29:28,Not Churned,7.0,1,enterprise,Enterprise,70.12,cancelled,2023-06-24,2024-05-30,annual,Switched competitor,0,0.0,0,45,1,1,2226.555555555556,0.7224,43,0,0 tickets,Churned — Low Engagement,1
339,DataHQ,Technology,small,AU,Australia,Australia/Sydney,wei.moore@company.io,2023-01-20,1,0,Not Churned,7.0,0,starter,Starter Plus,16.15,active,2023-08-05,0,monthly,Not Cancelled,0,0.0,0,40,1,1,1600.3529411764705,0.7038,38,0,0 tickets,Stable Paid,1
340,OrbitLogic,Legal,small,IN,India,Asia/Kolkata,ashley.hill@tech.dev,2024-07-28,1,0,Not Churned,5.0,0,free,Free,0.0,active,2024-07-28,0,monthly,Not Cancelled,0,0.0,0,57,1,1,1625.2444444444443,0.7179,56,0,0 tickets,Upsell Candidates,1
341,VertexIO,Finance,small,IN,India,Asia/Kolkata,fatima.thompson@tech.dev,2023-03-05,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2023-03-05,0,annual,Not Cancelled,0,0.0,0,53,1,1,2028.1875,0.7278,49,0,0 tickets,Stable Paid,1
342,Vertex Logic,Logistics,small,US,United States,America/Chicago,olga.harris@hotmail.com,2024-08-09,0,2025-05-08 15:14:12,Integration issues,3.0,1,starter,Starter,10.0,cancelled,2025-01-06,2025-05-08,annual,Budget cuts,0,0.0,0,32,1,1,1788.9130434782608,0.7132,31,0,0 tickets,Churned — Low Engagement,1
343,PeakDigital,Logistics,enterprise,GB,United Kingdom,Europe/London,kenji.rodriguez@tech.dev,2024-03-16,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-03-16,0,annual,Not Cancelled,0,0.0,0,44,1,1,2071.970588235294,0.7282,43,0,0 tickets,Upsell Candidates,1
344,PeakVentures,Marketing,small,JP,Japan,Asia/Tokyo,paul.patel@yahoo.com,2025-02-22,1,0,Not Churned,7.0,0,free,Free,0.0,paused,2025-02-22,0,monthly,Not Cancelled,1,2.0,0,39,1,1,1767.6666666666667,0.7139,39,0,1 ticket,Upsell Candidates,2
345,Zeal Software,Healthcare,small,US,United States,America/Los_Angeles,mary.kim@corp.net,2023-08-25,1,0,Not Churned,1.0,0,professional,Professional,39.0,active,2023-08-25,0,monthly,Not Cancelled,1,5.0,0,42,1,1,1664.7714285714285,0.7182,42,0,1 ticket,Stable Paid,2
346,SageHub,Media,enterprise,BR,Brazil,America/Sao_Paulo,donald.rivera@startup.co,2023-05-21,0,2024-06-05 12:04:16,Too expensive,10.0,1,free,Free,0.0,cancelled,2023-05-21,2024-06-05,annual,Company reorganization,0,0.0,0,42,1,1,2143.0,0.73,42,0,0 tickets,Churned — Low Engagement,1
347,ArcPlatform,E-commerce,enterprise,GB,United Kingdom,Europe/London,robert.lopez@corp.net,2023-11-29,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2023-11-29,0,monthly,Not Cancelled,0,0.0,0,43,1,1,1858.3870967741937,0.7283,40,0,0 tickets,Stable Paid,1
348,Vine Logic,Legal,small,AU,Australia,Australia/Sydney,donna.chen@gmail.com,2024-04-07,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-04-07,0,annual,Not Cancelled,0,0.0,0,40,1,1,1775.8620689655172,0.7249,39,0,0 tickets,Upsell Candidates,1
349,HiveDynamics,Legal,small,JP,Japan,Asia/Tokyo,matthew.king@hotmail.com,2024-02-12,1,0,Not Churned,7.0,0,enterprise,Enterprise,99.0,active,2024-12-23,0,monthly,Not Cancelled,1,0.0,0,41,2,2,1997.2941176470588,0.7293,39,0,1 ticket,Stable Paid,2
350,DriftSolutions,Real Estate,small,FR,France,Europe/Paris,dorothy.martinez@outlook.com,2023-04-26,0,2025-09-20 19:32:00,No longer needed,2.0,1,professional,Professional,39.0,cancelled,2024-04-07,2025-09-20,monthly,Switched competitor,0,0.0,0,47,1,1,1889.3513513513512,0.7293,47,0,0 tickets,Churned — Low Engagement,1
351,LunaHQ,Legal,small,CA,Canada,America/Toronto,jennifer.taylor@yahoo.com,2023-05-07,0,2025-05-04 02:47:14,Not Churned,3.0,1,starter,Starter,10.0,cancelled,2023-09-04,2025-05-04,annual,Not using it,0,0.0,0,26,1,1,1551.5217391304348,0.7157,25,0,0 tickets,Churned — Low Engagement,1
352,UnitDev,Finance,medium,JP,Japan,Asia/Tokyo,matthew.williams@corp.net,2025-06-02,0,2025-07-30 01:55:09,No longer needed,7.0,1,free,Free,0.0,cancelled,2025-06-02,2025-07-30,monthly,Missing features,0,0.0,0,30,1,1,1723.8181818181818,0.6817,29,0,0 tickets,Churned — Low Engagement,1
353,ArcCloud,Insurance,medium,DE,Germany,Europe/Berlin,aisha.lopez@arccloud.com,2025-02-22,1,0,Not Churned,9.0,0,free,Free,0.0,active,2025-02-22,0,annual,Not Cancelled,0,0.0,0,46,1,1,2036.2777777777776,0.7117,43,0,0 tickets,Upsell Candidates,1
354,Link Ops,Consulting,medium,AU,Australia,Australia/Sydney,mark.garcia+test@protonmail.com,2024-07-24,1,0,Not Churned,5.0,0,starter,Starter Plus,19.0,active,2024-07-24,0,monthly,Not Cancelled,1,0.0,0,46,1,1,1898.0882352941176,0.7278,46,0,1 ticket,Stable Paid,2
355,Cloud Ops,Real Estate,enterprise,BR,Brazil,America/Sao_Paulo,karen.perez@startup.co,2023-06-15,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2023-06-15,0,monthly,Not Cancelled,0,0.0,0,42,1,1,1795.1470588235295,0.7212,42,0,0 tickets,Stable Paid,1
356,DriftPro,Telecommunications,small,US,United States,America/Chicago,lars.martin@outlook.com,2025-05-13,1,0,Not Churned,4.0,0,professional,Professional Plus,59.0,active,2025-05-13,0,monthly,Not Cancelled,0,0.0,0,46,1,1,1892.4285714285716,0.7249,44,0,0 tickets,Stable Paid,1
357,VertexDev,E-commerce,large,GB,United Kingdom,Europe/London,donna.brown@tech.dev,2024-05-10,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-05-10,0,monthly,Not Cancelled,0,0.0,0,39,1,1,1856.96,0.7215,35,0,0 tickets,Upsell Candidates,1
358,BeamGroup,Education,medium,BR,Brazil,America/Sao_Paulo,donna.thompson@enterprise.com,2024-10-09,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2024-10-09,0,monthly,Not Cancelled,1,0.0,0,40,1,1,2002.903225806452,0.7245,40,0,1 ticket,Stable Paid,2
359,TrekCloud,Technology,small,US,United States,America/New_York,sandra.green@hotmail.com,2024-02-29,1,0,Not Churned,8.0,0,starter,Starter,10.0,active,2024-02-29,0,annual,Not Cancelled,0,0.0,0,43,1,1,1940.0263157894735,0.7236,43,0,0 tickets,Stable Paid,1
360,Sync Analytics,Insurance,small,DE,Germany,Europe/Berlin,karen.allen@outlook.com,2023-12-16,1,0,Not Churned,10.0,0,enterprise,Enterprise,82.5,active,2024-02-22,0,annual,Not Cancelled,0,0.0,0,39,1,1,1854.555555555556,0.7123,38,0,0 tickets,Stable Paid,1
361,MetaWorks,Telecommunications,large,CA,Canada,America/Toronto,donald.tanaka@yahoo.com,2025-07-02,1,0,Not Churned,7.0,0,professional,Professional,32.5,active,2025-07-02,0,annual,Not Cancelled,1,0.0,0,56,1,1,1851.4634146341464,0.7228,55,0,1 ticket,Stable Paid,2
362,Hive Cloud,Real Estate,large,SG,Singapore,Asia/Singapore,charles.scott@company.io,2025-06-28,1,0,Not Churned,4.0,0,starter,Starter Plus,15.83,active,2025-06-28,0,annual,Not Cancelled,1,0.0,0,45,2,2,1719.1724137931035,0.7236,40,0,1 ticket,Stable Paid,2
363,VertexLogic,Retail,small,BR,Brazil,America/Sao_Paulo,joshua.harris@protonmail.com,2023-11-19,1,0,Not Churned,3.0,0,starter,Starter,12.0,active,2023-11-19,0,monthly,Not Cancelled,0,0.0,0,39,1,1,2167.32,0.7192,38,0,0 tickets,Stable Paid,1
364,LunaSystems,Technology,enterprise,GB,United Kingdom,Europe/London,jennifer.lewis@tech.dev,2023-12-15,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2024-12-24,0,monthly,Not Cancelled,0,0.0,0,34,1,1,1728.9615384615386,0.7298,33,0,0 tickets,Stable Paid,1
365,Grid Dev,Logistics,small,GB,United Kingdom,Europe/London,olga.williams@griddev.com,2023-11-15,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2023-11-15,0,annual,Not Cancelled,0,0.0,0,41,1,1,2158.939393939394,0.729,41,0,0 tickets,Stable Paid,1
366,VertexHQ,Healthcare,medium,SG,Singapore,Asia/Singapore,ahmed.martin@hotmail.com,2023-07-17,1,0,Not Churned,9.0,0,starter,Starter,12.0,active,2025-02-08,0,monthly,Not Cancelled,0,0.0,0,30,1,1,1865.692307692308,0.7215,30,0,0 tickets,Stable Paid,1
367,Hub Labs,Real Estate,medium,JP,Japan,Asia/Tokyo,michael.wilson@hublabs.com,2024-12-22,1,0,Not Churned,4.0,0,free,Free,0.0,active,2025-07-26,0,annual,Not Cancelled,2,3.0,0,49,1,1,1788.7073170731708,0.718,47,0,2-3 tickets,Upsell Candidates,3
368,NexusWorks,Technology,small,US,United States,America/New_York,donald.baker@outlook.com,2023-07-03,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2023-07-03,0,monthly,Not Cancelled,0,0.0,0,43,1,1,2127.137931034483,0.7299,43,0,0 tickets,Stable Paid,1
369,MetaNet,Insurance,medium,US,United States,America/Chicago,priya.kim@metanet.com,2023-11-14,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2023-11-14,0,monthly,Not Cancelled,0,0.0,0,49,1,1,1746.516129032258,0.7263,49,0,0 tickets,Stable Paid,1
370,Xenon Logic,Finance,large,SG,Singapore,Asia/Singapore,lisa.muller@xenonlogic.com,2024-05-01,0,2025-06-06 18:43:17,Not enough users,7.0,1,starter,Starter,12.0,cancelled,2024-05-01,2025-06-06,monthly,Missing features,0,0.0,0,42,1,1,1811.4166666666667,0.7253,40,0,0 tickets,Churned — Low Engagement,1
371,ZealStudio,Finance,medium,US,United States,America/Chicago,betty.ivanov@tech.dev,2025-03-22,1,0,Not Churned,8.0,0,free,Free,0.0,active,2025-03-22,0,annual,Not Cancelled,0,0.0,0,43,1,1,1875.125,0.7225,43,0,0 tickets,Upsell Candidates,1
372,NexusPlatform,Consulting,medium,US,United States,America/Chicago,lisa.wilson@startup.co,2023-12-17,1,0,Not Churned,8.0,0,professional,Professional,32.5,active,2023-12-17,0,annual,Not Cancelled,0,0.0,0,36,1,1,1729.7096774193549,0.6968,35,0,0 tickets,Stable Paid,1
373,VineNet,Consulting,small,BR,Brazil,America/Sao_Paulo,joshua.robinson@enterprise.com,2025-09-05,1,0,Not Churned,8.0,0,enterprise,Enterprise,99.0,active,2025-09-05,0,monthly,Not Cancelled,0,0.0,0,31,1,1,1776.2608695652175,0.7171,31,0,0 tickets,Stable Paid,1
374,UltraIO,Technology,small,GB,United Kingdom,Europe/London,sofia.rodriguez@gmail.com,2024-11-07,0,2025-07-01 07:39:47,Poor support experience,4.0,1,free,Free,0.0,cancelled,2024-11-07,2025-07-01,monthly,Missing features,1,0.0,0,46,2,2,2369.6470588235293,0.7284,43,0,1 ticket,Churned — Low Engagement,2
375,TidalVentures,Logistics,small,AU,Australia,Australia/Sydney,yuki.thompson@corp.net,2024-02-18,1,0,Not Churned,7.0,0,professional,Professional Plus,44.25,active,2025-06-17,0,annual,Not Cancelled,0,0.0,0,43,1,1,1647.928571428571,0.7156,42,0,0 tickets,Stable Paid,1
376,XenonDynamics,Technology,large,JP,Japan,Asia/Tokyo,sofia.thompson@gmail.com,2024-12-20,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-12-20,0,monthly,Not Cancelled,0,0.0,0,41,1,1,2159.266666666667,0.7211,40,0,0 tickets,Upsell Candidates,1
377,ZenLogic,E-commerce,large,US,United States,America/Los_Angeles,donald.rodriguez@company.io,2023-06-07,1,0,Not Churned,7.0,0,starter,Starter,10.8,active,2023-06-07,0,monthly,Not Cancelled,0,0.0,0,41,1,1,1709.64,0.7274,38,0,0 tickets,Stable Paid,1
378,Bolt Digital,Legal,medium,SG,Singapore,Asia/Singapore,margaret.rodriguez@startup.co,2025-07-04,1,0,Not Churned,7.0,0,professional,Professional Plus,49.17,active,2025-09-16,0,annual,Not Cancelled,2,0.0,0,43,2,2,1971.206896551724,0.7095,39,0,2-3 tickets,Stable Paid,3
379,BeamDynamics,Manufacturing,small,GB,United Kingdom,Europe/London,barbara.ramirez@hotmail.com,2023-10-03,1,0,Not Churned,7.0,0,enterprise,Enterprise,84.15,active,2023-10-03,0,monthly,Not Cancelled,0,0.0,0,37,1,1,1933.9615384615383,0.7213,37,0,0 tickets,Stable Paid,1
380,KeenIO,Healthcare,medium,CA,Canada,America/Toronto,carlos.garcia@protonmail.com,2023-03-22,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2024-01-01,0,monthly,Not Cancelled,0,0.0,0,52,2,2,1641.531914893617,0.7261,50,0,0 tickets,Stable Paid,1
381,EchoStack,Logistics,small,SG,Singapore,Asia/Singapore,aisha.wright@gmail.com,2024-07-01,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-07-01,0,annual,Not Cancelled,1,0.0,0,43,1,1,1834.8285714285716,0.7252,41,0,1 ticket,Upsell Candidates,2
382,Cloud Net,Telecommunications,medium,FR,France,Europe/Paris,karen.patel@enterprise.com,2024-08-09,0,2025-04-22 14:40:26,Not Churned,7.0,1,professional,Professional Plus,53.1,cancelled,2025-10-30,0,monthly,Company reorganization,0,0.0,0,41,1,1,1897.8,0.7247,39,0,0 tickets,Churned — Low Engagement,1
383,Glow Tech,Retail,enterprise,DE,Germany,Europe/Berlin,thomas.rodriguez@glowtech.com,2023-04-25,1,0,Not Churned,7.0,0,starter,Starter Plus,12.67,active,2023-04-25,0,annual,Not Cancelled,0,0.0,0,39,1,1,1848.5277777777776,0.7256,39,0,0 tickets,Stable Paid,1
384,QuestHQ,Finance,small,FR,France,Europe/Paris,jessica.young@gmail.com,2023-03-28,1,0,Not Churned,9.0,0,enterprise,Enterprise Custom,165.83,active,2023-09-19,0,annual,Not Cancelled,0,0.0,0,36,1,1,2084.4,0.7228,35,0,0 tickets,Champions,1
385,WarpCorp,E-commerce,large,CA,Canada,America/Toronto,olga.green@warpcorp.com,2023-09-28,1,0,Not Churned,4.0,0,enterprise,Enterprise,99.0,active,2024-10-29,0,monthly,Not Cancelled,0,0.0,0,39,2,2,1786.625,0.7145,38,0,0 tickets,Stable Paid,1
386,EchoCloud,Insurance,medium,GB,United Kingdom,Europe/London,matthew.baker@yahoo.com,2024-03-21,0,2025-04-03 14:37:22,Budget cuts,7.0,1,starter,Starter Plus,19.0,cancelled,2024-03-21,2025-04-03,monthly,Missing features,0,0.0,0,38,1,1,2167.322580645161,0.7295,38,0,0 tickets,Churned — Low Engagement,1
387,GridDynamics,Retail,medium,BR,Brazil,America/Sao_Paulo,raj.moore@outlook.com,2024-08-21,1,0,Not Churned,7.0,0,enterprise,Enterprise,99.0,active,2025-06-11,0,monthly,Not Cancelled,0,0.0,0,34,1,1,1818.8260869565215,0.7298,33,0,0 tickets,Stable Paid,1
388,MetaDev,Legal,small,IN,India,Asia/Kolkata,kimberly.smith@gmail.com,2024-06-21,0,2025-07-02 08:57:54,Company closed,1.0,1,free,Free,0.0,cancelled,2024-06-21,2025-07-02,monthly,Budget cuts,0,0.0,0,50,1,1,1972.0,0.7223,48,0,0 tickets,Churned — Low Engagement,1
389,CloudLabs,Technology,medium,SG,Singapore,Asia/Singapore,dmitri.wilson@cloudlabs.com,2024-09-11,0,2025-06-22 22:02:28,Not Churned,7.0,1,free,Free,0.0,cancelled,2024-09-11,2025-06-22,monthly,Too expensive,0,0.0,0,54,1,1,1957.5348837209303,0.7268,53,0,0 tickets,Churned — Low Engagement,1
390,Sync HQ,Logistics,small,SG,Singapore,Asia/Singapore,sandra.moore@company.io,2025-03-10,0,2025-05-03 05:29:33,Budget cuts,10.0,1,professional,Professional,32.5,cancelled,2025-10-18,0,annual,Missing features,0,0.0,0,46,1,1,1615.65,0.706,46,0,0 tickets,Churned — Low Engagement,1
391,QuarkSolutions,Consulting,small,BR,Brazil,America/Sao_Paulo,betty.lopez@tech.dev,2023-08-12,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2024-01-28,0,monthly,Not Cancelled,0,0.0,0,41,2,2,1806.78125,0.7236,40,0,0 tickets,Stable Paid,1
392,Keen Pro,Education,enterprise,CA,Canada,America/Toronto,mary.young@gmail.com,2023-09-30,0,2024-07-12 04:29:34,Budget cuts,3.0,1,professional,Professional,39.0,cancelled,2024-06-10,2024-07-12,monthly,Not Cancelled,1,4.0,0,40,1,1,1769.638888888889,0.729,40,0,1 ticket,Churned — Low Engagement,2
393,EchoCorp,Legal,enterprise,US,United States,America/Chicago,paul.anderson@echocorp.com,2024-07-02,1,0,Not Churned,8.0,0,free,Free,0.0,active,2024-07-02,0,annual,Not Cancelled,0,0.0,0,35,1,1,1904.793103448276,0.7271,34,0,0 tickets,Upsell Candidates,1
394,DataStack,Logistics,small,IN,India,Asia/Kolkata,paul.perez@protonmail.com,2023-06-30,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2023-11-29,0,monthly,Not Cancelled,1,5.0,0,39,2,2,1708.0689655172414,0.7226,37,0,1 ticket,Stable Paid,2
395,TidalNet,Healthcare,large,FR,France,Europe/Paris,daniel.young@tidalnet.com,2023-07-17,0,2024-08-20 11:22:12,Not enough users,6.0,1,enterprise,Enterprise,89.1,cancelled,2024-01-08,2024-08-20,monthly,Missing features,0,0.0,0,40,1,1,1697.4117647058824,0.7255,39,0,0 tickets,Churned — Low Engagement,1
396,Data Works,Insurance,large,US,United States,America/New_York,betty.davis@tech.dev,2024-11-25,1,0,Not Churned,9.0,0,professional,Professional,32.5,active,2024-11-25,0,annual,Not Cancelled,0,0.0,0,47,1,1,1663.925,0.7223,46,0,0 tickets,Stable Paid,1
397,EdgeAI,Consulting,large,US,United States,America/New_York,donald.flores@edgeai.com,2024-10-09,0,2025-03-07 08:35:29,Not Churned,4.0,1,professional,Professional,32.5,cancelled,2025-10-06,0,annual,Missing features,1,5.0,0,33,1,1,1676.2222222222222,0.7137,32,0,1 ticket,Churned — Low Engagement,2
398,Meta Corp,Marketing,enterprise,FR,France,Europe/Paris,fatima.sanchez@corp.net,2023-11-26,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2023-11-26,0,annual,Not Cancelled,0,0.0,0,40,1,1,1839.0,0.7264,37,0,0 tickets,Stable Paid,1
399,LinkSolutions,Healthcare,small,US,United States,America/Los_Angeles,priya.clark@yahoo.com,2025-08-05,1,0,Not Churned,9.0,0,free,Free,0.0,active,2025-08-05,0,monthly,Not Cancelled,1,0.0,0,40,2,2,1864.6666666666667,0.7273,38,0,1 ticket,Upsell Candidates,2
400,Flux Tech,Technology,small,US,United States,America/Los_Angeles,jennifer.rivera@startup.co,2025-03-22,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2025-03-22,0,monthly,Not Cancelled,2,3.0,1,36,1,1,1963.3703703703704,0.7256,35,0,2-3 tickets,Stable Paid,3
401,Core Corp,E-commerce,small,BR,Brazil,America/Sao_Paulo,carlos.williams@corp.net,2024-10-04,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2024-10-04,0,annual,Not Cancelled,0,0.0,0,32,1,1,1952.9130434782608,0.7238,31,0,0 tickets,Stable Paid,1
402,MetaSystems,Healthcare,medium,IN,India,Asia/Kolkata,kenji.kim@enterprise.com,2024-11-06,1,0,Not Churned,3.0,0,starter,Starter Plus,15.83,active,2024-11-06,0,annual,Not Cancelled,0,0.0,0,34,1,1,1599.7096774193549,0.713,33,0,0 tickets,Stable Paid,1
403,RiftIO,Finance,large,US,United States,America/New_York,patricia.adams@protonmail.com,2025-04-04,1,0,Not Churned,3.0,0,professional,Professional,39.0,active,2025-09-26,0,monthly,Not Cancelled,0,0.0,0,40,1,1,1795.235294117647,0.7251,40,0,0 tickets,Stable Paid,1
404,Bolt IO,Media,small,US,United States,America/Chicago,jessica.patel@startup.co,2024-11-24,1,0,Not Churned,3.0,0,starter,Starter,10.0,active,2025-04-11,0,annual,Not Cancelled,0,0.0,0,39,1,1,1962.909090909091,0.7259,38,0,0 tickets,Stable Paid,1
405,GridPlatform,Retail,small,AU,Australia,Australia/Sydney,joseph.jones@gridplatform.com,2025-08-08,1,0,Not Churned,7.0,0,free,Free,0.0,paused,2025-08-08,0,monthly,Not Cancelled,1,0.0,0,38,1,1,1920.344827586207,0.7168,35,0,1 ticket,Upsell Candidates,2
406,UnitSoftware,Education,small,IN,India,Asia/Kolkata,david.williams@unitsoftware.com,2024-04-21,1,0,Not Churned,6.0,0,professional,Professional Plus,59.0,active,2024-08-07,0,monthly,Not Cancelled,0,0.0,0,38,1,1,1668.107142857143,0.695,36,0,0 tickets,Stable Paid,1
407,MistSolutions,Logistics,medium,US,United States,America/Los_Angeles,andrew.scott@tech.dev,2023-08-10,1,0,Not Churned,7.0,0,starter,Starter Plus,17.1,active,2023-08-10,0,monthly,Not Cancelled,0,0.0,0,39,1,1,1626.5925925925926,0.7272,38,0,0 tickets,Stable Paid,1
408,AcmePro,Retail,small,GB,United Kingdom,Europe/London,charles.ramirez@corp.net,2025-07-24,1,0,Not Churned,10.0,0,starter,Starter Plus,19.0,active,2025-07-24,0,monthly,Not Cancelled,0,0.0,0,49,1,1,1650.4418604651162,0.7286,48,0,0 tickets,Stable Paid,1
409,EchoPro,Technology,medium,JP,Japan,Asia/Tokyo,betty.walker@outlook.com,2023-09-04,0,2025-05-10 22:24:15,Too expensive,7.0,1,free,Free,0.0,cancelled,2023-09-04,2025-05-10,annual,Too expensive,0,0.0,0,39,1,1,2001.3333333333333,0.7297,38,0,0 tickets,Churned — Low Engagement,1
410,NovaDigital,E-commerce,large,US,United States,America/Chicago,mary.walker@enterprise.com,2025-02-04,1,0,Not Churned,7.0,0,starter,Starter,9.0,active,2025-02-04,0,annual,Not Cancelled,0,0.0,0,42,1,1,2092.5625,0.7062,41,0,0 tickets,Stable Paid,1
411,ZealDigital,Manufacturing,small,IN,India,Asia/Kolkata,aisha.robinson+test@outlook.com,2024-12-08,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2025-02-26,0,monthly,Not Cancelled,0,0.0,0,35,1,1,1790.645161290323,0.7272,34,0,0 tickets,Stable Paid,1
412,SageGroup,Insurance,small,SG,Singapore,Asia/Singapore,jennifer.flores@gmail.com,2025-07-20,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2025-07-20,0,monthly,Not Cancelled,2,0.0,0,44,1,1,1483.8974358974358,0.7245,44,0,2-3 tickets,Stable Paid,3
413,YieldStudio,Technology,small,IN,India,Asia/Kolkata,barbara.adams@yieldstudio.com,2023-12-09,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2024-03-12,0,monthly,Not Cancelled,0,0.0,0,28,1,1,1470.7894736842106,0.7257,28,0,0 tickets,Stable Paid,1
414,UltraStudio,Media,large,AU,Australia,Australia/Sydney,sarah.brown@enterprise.com,2025-04-29,0,2025-10-13 20:01:32,Outgrew the platform,7.0,1,starter,Starter,10.0,cancelled,2025-04-29,2025-10-13,annual,Too expensive,0,0.0,0,36,1,1,1619.090909090909,0.7199,36,0,0 tickets,Churned — Low Engagement,1
415,CoreGroup,Logistics,large,US,United States,America/Chicago,richard.robinson@yahoo.com,2025-09-06,0,2025-10-13 23:57:59,Poor support experience,0.0,1,professional,Professional,39.0,cancelled,2025-09-06,2025-10-13,monthly,Not using it,1,3.0,0,38,1,1,1590.6764705882354,0.7125,38,0,1 ticket,Churned — Low Engagement,2
416,NovaDev,Technology,small,AU,Australia,Australia/Sydney,fatima.wright@startup.co,2024-10-22,0,2025-02-02 10:10:23,Switched to competitor,6.0,1,professional,Professional,32.5,cancelled,2025-12-11,0,annual,Switched competitor,1,3.0,0,42,1,1,1756.1666666666667,0.7255,41,0,1 ticket,Churned — Low Engagement,2
417,ArcVentures,Logistics,enterprise,IN,India,Asia/Kolkata,ashley.nguyen@tech.dev,2023-11-08,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2025-03-06,0,monthly,Not Cancelled,1,0.0,1,42,1,1,1947.636363636364,0.7254,41,0,1 ticket,Stable Paid,2
418,KiteGroup,Legal,medium,DE,Germany,Europe/Berlin,barbara.lopez@yahoo.com,2023-04-30,0,2024-10-02 20:40:00,Integration issues,1.0,1,starter,Starter Plus,12.67,cancelled,2023-04-30,2024-10-02,annual,Too expensive,0,0.0,0,44,1,1,1760.1944444444443,0.7143,42,0,0 tickets,Churned — Low Engagement,1
