customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label
415,CoreGroup,Logistics,large,US,United States,America/Chicago,richard.robinson@yahoo.com,2025-09-06,False,2025-10-13 23:57:59,Poor support experience,0.0,True,professional,Professional,39.0,cancelled,2025-09-06,2025-10-13,monthly,Not using it,1,3.0,0,38,1,1,1590.6764705882354,0.7125,38,False,1 ticket,Churned — Low Engagement
416,NovaDev,Technology,small,AU,Australia,Australia/Sydney,fatima.wright@startup.co,2024-10-22,False,2025-02-02 10:10:23,Switched to competitor,6.0,True,professional,Professional,32.5,cancelled,2025-12-11,,annual,Switched competitor,1,3.0,0,42,1,1,1756.1666666666667,0.7255,41,False,1 ticket,Churned — Low Engagement
417,ArcVentures,Logistics,enterprise,IN,India,Asia/Kolkata,ashley.nguyen@tech.dev,2023-11-08,True,,,,False,professional,Professional,39.0,active,2025-03-06,,monthly,,1,,1,42,1,1,1947.6363636363637,0.7254,41,False,1 ticket,Stable Paid
418,KiteGroup,Legal,medium,DE,Germany,Europe/Berlin,barbara.lopez@yahoo.com,2023-04-30,False,2024-10-02 20:40:00,Integration issues,1.0,True,starter,Starter Plus,12.67,cancelled,2023-04-30,2024-10-02,annual,Too expensive,0,,0,44,1,1,1760.1944444444443,0.7143,42,False,0 tickets,Churned — Low Engagement
419,JetStudio,Finance,medium,DE,Germany,Europe/Berlin,linda.johnson@yahoo.com,2025-08-08,True,,,9.0,False,free,Free,0.0,active,2025-08-08,,monthly,,1,2.0,0,47,1,1,1828.1081081081081,0.7226,47,False,1 ticket,Upsell Candidates
420,Sync Hub,Real Estate,large,US,United States,America/Los_Angeles,hassan.torres@company.io,2025-01-19,True,,,8.0,False,free,Free,0.0,active,2025-01-19,,annual,,0,,0,50,1,1,1723.675,0.7238,48,False,0 tickets,Upsell Candidates
421,TidalLabs,Retail,small,CA,Canada,America/Toronto,daniel.garcia@hotmail.com,2023-08-16,True,,,,False,starter,Starter Plus,19.0,active,2023-08-16,,monthly,,0,,0,34,1,1,1699.8461538461538,0.7238,32,False,0 tickets,Stable Paid
422,BoltTech,Consulting,large,SG,Singapore,Asia/Singapore,jennifer.allen@corp.net,2025-08-24,False,2025-10-25 08:50:20,Company closed,5.0,True,free,Free,0.0,cancelled,2025-08-24,2025-10-25,annual,Not using it,2,5.0,0,41,1,1,1833.090909090909,0.722,40,False,2-3 tickets,Churned — Low Engagement
423,SyncStudio,Consulting,enterprise,JP,Japan,Asia/Tokyo,jennifer.wilson@startup.co,2023-10-23,False,2025-06-09 10:54:57,Budget cuts,,True,enterprise,Enterprise Custom,165.83,cancelled,2024-05-02,2025-06-09,annual,Too expensive,0,,0,50,1,1,1755.5675675675675,0.7258,48,False,0 tickets,Churned — Low Engagement
424,IonVentures,Finance,small,DE,Germany,Europe/Berlin,donald.king@corp.net,2023-04-01,False,2024-06-28 14:26:18,Budget cuts,3.0,True,professional,Professional Plus,44.25,cancelled,2023-09-23,2024-06-28,annual,Missing features,0,,0,38,1,1,1615.3548387096773,0.704,38,False,0 tickets,Churned — Low Engagement
425,MetaSolutions,Education,medium,CA,Canada,America/Toronto,john.ivanov@protonmail.com,2025-01-27,True,,,0.0,False,enterprise,Enterprise,99.0,active,2025-01-27,,monthly,,0,,0,46,2,2,1896.4848484848485,0.7294,44,False,0 tickets,Stable Paid
426,TidalStack,Consulting,small,SG,Singapore,Asia/Singapore,wei.jackson@tidalstack.com,2025-02-22,True,,,,False,starter,Starter,10.0,active,2025-02-22,,annual,,0,,0,34,1,1,2011.2083333333333,0.7272,32,False,0 tickets,Stable Paid
427,EchoVentures,Education,large,SG,Singapore,Asia/Singapore,donald.hall@echoventures.com,2023-09-23,False,2023-12-07 10:42:46,No longer needed,7.0,True,starter,Starter Plus,15.83,cancelled,2023-09-23,2023-12-07,annual,Missing features,1,,0,46,1,1,1654.923076923077,0.7279,45,False,1 ticket,Churned — Low Engagement
428,Xenon Corp,Logistics,small,US,United States,America/New_York,christopher.jackson@tech.dev,2024-10-05,False,2024-12-10 16:53:04,Integration issues,,True,enterprise,Enterprise,82.5,cancelled,2025-06-18,,annual,Too expensive,0,,0,53,1,1,1981.8974358974358,0.7293,50,False,0 tickets,Churned — Low Engagement
429,UltraOps,Education,large,FR,France,Europe/Paris,carlos.white@ultraops.com,2024-06-14,True,,,,False,starter,Starter,10.0,active,2024-06-14,,annual,,0,,0,39,2,1,2103.5185185185187,0.7194,37,False,0 tickets,Stable Paid
430,Jet Dev,E-commerce,enterprise,GB,United Kingdom,Europe/London,mei.scott@tech.dev,2024-12-30,True,,,,False,starter,Starter,12.0,active,2024-12-30,,monthly,,0,,0,42,1,1,1813.142857142857,0.708,39,False,0 tickets,Stable Paid
431,ArcHQ,Healthcare,enterprise,US,United States,America/Los_Angeles,mary.walker@yahoo.com,2025-06-30,True,,,10.0,False,starter,Starter Plus,15.83,active,2025-06-30,,annual,,1,,0,37,2,2,1673.741935483871,0.7256,36,False,1 ticket,Stable Paid
432,Hub Platform,Finance,enterprise,FR,France,Europe/Paris,elizabeth.hall@yahoo.com,2024-03-11,True,,,,False,starter,Starter,9.0,active,2024-03-11,,annual,,0,,0,41,1,1,1825.8333333333333,0.7277,41,False,0 tickets,Stable Paid
433,BoltHub,Manufacturing,small,GB,United Kingdom,Europe/London,michael.williams@gmail.com,2025-07-19,True,,,8.0,False,professional,Professional Plus,59.0,active,2025-11-22,,monthly,,0,,0,43,1,1,1951.0882352941176,0.7252,41,False,0 tickets,Stable Paid
434,Meta Solutions,Logistics,small,US,United States,America/New_York,jennifer.martinez@corp.net,2023-06-14,True,,,,False,enterprise,Enterprise,82.5,active,2023-06-14,,annual,,0,,0,39,1,1,1586.9666666666667,0.7166,39,False,0 tickets,Stable Paid
435,Link Hub,Technology,medium,GB,United Kingdom,Europe/London,yuki.gonzalez@linkhub.com,2025-01-12,False,2025-05-05 02:46:04,Outgrew the platform,,True,starter,Starter Plus,19.0,cancelled,2025-01-12,2025-05-05,monthly,Not using it,2,,0,45,1,1,1632.8823529411766,0.7062,45,False,2-3 tickets,Churned — Low Engagement
436,CoreOps,Finance,enterprise,IN,India,Asia/Kolkata,matthew.ramirez@outlook.com,2023-11-18,False,2024-03-12 16:26:32,Outgrew the platform,6.0,True,free,Free,0.0,cancelled,2023-11-18,2024-03-12,annual,Missing features,0,,0,50,1,1,1816.075,0.7272,49,False,0 tickets,Churned — Low Engagement
437,Ultra IO,Healthcare,medium,DE,Germany,Europe/Berlin,sandra.hill@enterprise.com,2024-02-22,True,,,,False,free,Free,0.0,active,2024-02-22,,monthly,,0,,0,35,1,1,1607.5666666666666,0.7252,35,False,0 tickets,Upsell Candidates
438,EdgeIO,Marketing,small,US,United States,America/New_York,fatima.young@tech.dev,2023-03-29,False,2024-12-31 07:38:17,Budget cuts,,True,starter,Starter,9.0,cancelled,2023-10-28,2024-12-31,monthly,,0,,0,32,2,2,1649.4545454545455,0.7279,31,False,0 tickets,Churned — Low Engagement
439,Meta Works,E-commerce,medium,AU,Australia,Australia/Sydney,linda.anderson@protonmail.com,2025-02-23,True,,,9.0,False,professional,Professional,39.0,active,2025-08-23,,monthly,,0,,0,33,1,1,1516.2307692307693,0.7223,33,False,0 tickets,Stable Paid
440,WaveIO,Manufacturing,medium,JP,Japan,Asia/Tokyo,sarah.martinez@protonmail.com,2023-08-25,True,,,3.0,False,enterprise,Enterprise Custom,199.0,active,2025-05-06,,monthly,,0,,0,37,1,1,1742.8333333333333,0.7252,37,False,0 tickets,Champions
441,LunaLogic,Marketing,small,DE,Germany,Europe/Berlin,donna.flores@tech.dev,2025-03-22,True,,,7.0,False,free,Free,0.0,active,2025-03-22,,monthly,,0,,0,42,1,1,1722.3103448275863,0.7203,40,False,0 tickets,Upsell Candidates
442,Warp AI,Manufacturing,small,AU,Australia,Australia/Sydney,mark.lee@warpai.com,2024-07-24,True,,,,False,professional,Professional,39.0,active,2024-07-24,,monthly,,0,,0,47,1,1,2003.6666666666667,0.7223,47,False,0 tickets,Stable Paid
443,Trek Logic,Consulting,enterprise,US,United States,America/Chicago,andrew.baker@tech.dev,2024-05-02,True,,,2.0,False,starter,Starter,8.5,active,2024-05-02,,annual,,1,5.0,0,36,1,1,1995.1666666666667,0.7224,35,False,1 ticket,Stable Paid
444,NexusOps,Education,small,US,United States,America/New_York,mary.nguyen@company.io,2024-08-20,False,2025-06-11 01:28:57,Budget cuts,2.0,True,free,Free,0.0,cancelled,2025-06-10,2025-06-11,monthly,Company reorganization,0,,0,36,1,1,1858.5333333333333,0.7251,34,False,0 tickets,Churned — Low Engagement
445,Pulse Platform,E-commerce,large,DE,Germany,Europe/Berlin,emily.garcia@pulseplatform.com,2023-06-23,False,2024-12-10 14:31:01,Too expensive,7.0,True,enterprise,Enterprise Custom,199.0,cancelled,2023-11-12,2024-12-10,monthly,Too expensive,0,,0,28,1,1,2066.2,0.7291,28,False,0 tickets,Churned — Low Engagement
446,RushLabs,Real Estate,small,IN,India,Asia/Kolkata,matthew.torres@rushlabs.com,2024-11-22,True,,,9.0,False,free,Free,0.0,active,2025-06-27,,monthly,,0,,0,51,1,1,1870.162162162162,0.7117,49,False,0 tickets,Upsell Candidates
447,Beam Software,Consulting,large,US,United States,America/Chicago,dmitri.wright@protonmail.com,2024-02-16,True,,,,False,starter,Starter,12.0,active,2024-02-16,,monthly,,0,,0,51,1,1,1756.2162162162163,0.7105,50,False,0 tickets,Stable Paid
448,Vertex Analytics,Healthcare,medium,JP,Japan,Asia/Tokyo,donald.ramirez@protonmail.com,2023-11-04,True,,,5.0,False,starter,Starter,10.0,active,2023-11-04,,annual,,0,,0,39,1,1,1852.2758620689656,0.7265,37,False,0 tickets,Stable Paid
449,QuarkGroup,Logistics,enterprise,JP,Japan,Asia/Tokyo,barbara.johnson@yahoo.com,2023-08-07,True,,,,False,free,Free,0.0,active,2023-12-17,,annual,,0,,0,44,1,1,2038.8387096774193,0.7298,42,False,0 tickets,Upsell Candidates
450,RushStack,Real Estate,enterprise,AU,Australia,Australia/Sydney,andrew.patel@company.io,2023-09-04,False,2025-03-19 07:02:29,,2.0,True,starter,Starter,8.5,cancelled,2023-09-04,2025-03-19,annual,Not using it,0,,0,37,1,1,1916.21875,0.7293,37,False,0 tickets,Churned — Low Engagement
451,Arc Analytics,Retail,small,SG,Singapore,Asia/Singapore,william.taylor@arcanalytics.com,2023-07-16,False,2024-12-09 09:47:29,Not enough users,10.0,True,free,Free,0.0,cancelled,2023-07-16,2024-12-09,monthly,Too expensive,0,,0,42,1,1,2197.1612903225805,0.7134,40,False,0 tickets,Churned — Low Engagement
452,Rush Digital,Technology,small,DE,Germany,Europe/Berlin,wei.scott@enterprise.com,2023-02-26,True,,,8.0,False,free,Free,0.0,active,2024-03-28,,monthly,,0,,0,32,1,1,2184.16,0.7267,31,False,0 tickets,Upsell Candidates
453,ArcStudio,Telecommunications,small,AU,Australia,Australia/Sydney,dmitri.patel@corp.net,2025-08-13,False,2025-10-06 10:45:19,Not enough users,,True,professional,Professional Plus,59.0,cancelled,2025-12-23,,monthly,Company reorganization,1,,0,39,1,1,1884.03125,0.6967,39,False,1 ticket,Churned — Low Engagement
454,MistSystems,Marketing,small,BR,Brazil,America/Sao_Paulo,ahmed.harris@startup.co,2023-04-20,False,2024-07-19 11:51:59,Not enough users,7.0,True,free,Free,0.0,cancelled,2024-03-04,2024-07-19,monthly,Budget cuts,0,,0,31,1,1,1663.5555555555557,0.7178,31,False,0 tickets,Churned — Low Engagement
455,HubWorks,Consulting,large,GB,United Kingdom,Europe/London,sarah.muller@company.io,2023-01-22,True,,,,False,professional,Professional,32.5,active,2023-01-22,,annual,,1,,0,54,1,1,1618.9736842105262,0.7225,50,False,1 ticket,Stable Paid
456,VineOps,Technology,large,SG,Singapore,Asia/Singapore,jessica.taylor@company.io,2024-12-02,False,2025-04-02 19:14:20,Not enough users,8.0,True,free,Free,0.0,cancelled,2024-12-02,2025-04-02,monthly,Too expensive,2,5.0,0,45,1,1,1609.7941176470588,0.7221,45,False,2-3 tickets,Churned — Low Engagement
457,Warp Platform,Education,small,US,United States,America/Los_Angeles,mark.green@startup.co,2023-10-08,True,,,,False,free,Free,0.0,active,2023-10-08,,annual,,0,,0,41,1,1,1713.8857142857144,0.7214,41,False,0 tickets,Upsell Candidates
458,VertexNet,Telecommunications,enterprise,US,United States,America/Chicago,sofia.hernandez@company.io,2025-01-16,True,,,,False,starter,Starter,12.0,active,2025-01-16,,monthly,,0,,0,42,1,1,1854.4285714285713,0.7203,40,False,0 tickets,Stable Paid
459,SageLabs,Logistics,large,US,United States,America/Los_Angeles,aisha.lewis@startup.co,2023-11-09,True,,,4.0,False,enterprise,Enterprise,82.5,active,2023-11-09,,annual,,1,,0,34,1,1,1566.7272727272727,0.6943,32,False,1 ticket,Stable Paid
460,MistOps,Marketing,medium,CA,Canada,America/Toronto,kenji.chen@corp.net,2025-03-29,True,,,7.0,False,professional,Professional,32.5,active,2025-10-20,,annual,,1,,0,41,1,1,1780.4117647058824,0.7171,41,False,1 ticket,Stable Paid
461,Bolt Dynamics,Logistics,medium,SG,Singapore,Asia/Singapore,joseph.garcia@boltdynamics.com,2024-09-24,True,,,3.0,False,professional,Professional Plus,59.0,active,2024-09-24,,monthly,,0,,0,44,1,1,1720.121212121212,0.7285,43,False,0 tickets,Stable Paid
462,Trek Dev,Manufacturing,enterprise,CA,Canada,America/Toronto,sofia.baker@hotmail.com,2025-06-01,True,,,9.0,False,starter,Starter Plus,15.83,active,2025-06-01,,annual,,0,,0,44,1,1,1650.6315789473683,0.73,44,False,0 tickets,Stable Paid
463,IonCorp,Real Estate,small,DE,Germany,Europe/Berlin,olga.baker@ioncorp.com,2025-09-26,True,,,,False,starter,Starter,10.0,active,2025-09-26,,annual,,4,,1,50,2,2,1785.6190476190477,0.7266,49,True,4-6 tickets,At-Risk Paid
464,Ion Works,Legal,medium,SG,Singapore,Asia/Singapore,susan.rivera@corp.net,2023-04-08,True,,,10.0,False,professional,Professional,39.0,active,2023-04-08,,monthly,,0,,0,43,1,1,1893.28125,0.7267,41,False,0 tickets,Stable Paid
465,MistNet,Technology,small,DE,Germany,Europe/Berlin,steven.flores@mistnet.com,2025-07-02,True,,,6.0,False,enterprise,Enterprise,99.0,active,2025-10-24,,monthly,,0,,0,33,1,1,1690.3478260869565,0.7201,31,False,0 tickets,Stable Paid
466,Ultra Net,Media,medium,US,United States,America/Los_Angeles,thomas.davis@enterprise.com,2025-05-04,True,,,7.0,False,starter,Starter Plus,19.0,active,2025-05-04,,monthly,,2,4.0,0,42,1,1,1196.2333333333333,0.7157,42,False,2-3 tickets,Stable Paid
467,NexusHub,Media,small,AU,Australia,Australia/Sydney,william.lee@yahoo.com,2025-08-03,True,,,,False,starter,Starter,12.0,active,2025-08-03,,monthly,,1,5.0,0,45,2,2,2024.9310344827586,0.7261,43,False,1 ticket,Stable Paid
468,Drift Corp,Healthcare,medium,US,United States,America/New_York,mark.thompson@enterprise.com,2025-05-16,True,,,6.0,False,professional,Professional,39.0,active,2025-05-16,,monthly,,0,,0,38,1,1,1704.3103448275863,0.723,37,False,0 tickets,Stable Paid
469,SyncSolutions,Legal,medium,DE,Germany,Europe/Berlin,andrew.nelson@gmail.com,2024-08-07,False,2024-11-04 16:19:00,Missing features,,True,professional,Professional Plus,49.17,cancelled,2024-11-15,,annual,Budget cuts,1,,0,50,1,1,1904.4054054054054,0.7264,49,False,1 ticket,Churned — Low Engagement
470,Rift Systems,Manufacturing,small,BR,Brazil,America/Sao_Paulo,michael.santos+nimbus@enterprise.com,2025-09-05,True,,,,False,free,Free,0.0,active,2025-09-05,,annual,,0,,0,40,2,1,1831.3870967741937,0.714,35,False,0 tickets,Upsell Candidates
471,CloudStack,Consulting,small,FR,France,Europe/Paris,olga.tanaka@gmail.com,2023-10-17,True,,,2.0,False,starter,Starter,12.0,active,2023-10-17,,monthly,,0,,0,39,1,1,1828.7666666666667,0.723,38,False,0 tickets,Stable Paid
472,Pulse Hub,Retail,medium,US,United States,America/Chicago,mary.wilson@protonmail.com,2025-09-04,True,,,7.0,False,professional,Professional,26.0,active,2025-09-04,,annual,,0,,0,31,1,1,2014.75,0.7224,31,False,0 tickets,Stable Paid
473,VineCloud,Real Estate,small,IN,India,Asia/Kolkata,wei.miller@enterprise.com,2024-02-02,True,,,7.0,False,starter,Starter Plus,19.0,active,2024-02-02,,monthly,,1,,0,49,1,1,1568.878048780488,0.7215,47,False,1 ticket,Stable Paid
474,Onyx Corp,Healthcare,small,JP,Japan,Asia/Tokyo,lisa.robinson@yahoo.com,2024-06-23,True,,,6.0,False,starter,Starter,10.0,active,2024-06-23,,annual,,0,,0,36,1,1,1834.88,0.7267,34,False,0 tickets,Stable Paid
475,IonOps,Retail,small,JP,Japan,Asia/Tokyo,margaret.jackson@gmail.com,2024-06-06,True,,,8.0,False,professional,Professional Plus,49.17,paused,2025-01-19,,annual,,0,,0,46,1,1,2040.3055555555557,0.7248,46,False,0 tickets,Stable Paid
476,WaveAnalytics,Insurance,medium,US,United States,America/New_York,linda.chen@yahoo.com,2023-02-16,False,2024-06-22 09:06:13,Company closed,3.0,True,starter,Starter,12.0,cancelled,2023-02-16,2024-06-22,monthly,Budget cuts,0,,0,36,2,2,1514.1724137931035,0.7204,33,False,0 tickets,Churned — Low Engagement
477,Vine Group,Education,enterprise,SG,Singapore,Asia/Singapore,michael.ramirez+work@gmail.com,2024-05-03,True,,,8.0,False,starter,Starter,12.0,active,2024-05-03,,monthly,,0,,0,46,1,1,1797.0625,0.726,44,False,0 tickets,Stable Paid
478,TidalGroup,Real Estate,small,FR,France,Europe/Paris,fatima.hall@tidalgroup.com,2023-01-15,False,2023-03-10 16:14:41,,,True,starter,Starter,12.0,cancelled,2023-01-15,2023-03-10,monthly,Not using it,0,,0,46,2,2,1676.2058823529412,0.7254,43,False,0 tickets,Churned — Low Engagement
479,NovaIO,Logistics,small,AU,Australia,Australia/Sydney,dmitri.green@outlook.com,2024-04-19,False,2025-04-11 16:23:55,Too expensive,8.0,True,enterprise,Enterprise Custom,199.0,cancelled,2024-12-02,2025-04-11,monthly,Switched competitor,0,,0,46,1,1,2162.5,0.7287,45,False,0 tickets,Churned — Low Engagement
480,Zen AI,Marketing,small,US,United States,America/Chicago,aisha.rivera@enterprise.com,2024-09-02,True,,,,False,enterprise,Enterprise,99.0,active,2024-09-02,,monthly,,0,,0,54,2,2,1537.55,0.7219,51,False,0 tickets,Stable Paid
481,FluxLogic,Real Estate,large,BR,Brazil,America/Sao_Paulo,fatima.ivanov@gmail.com,2024-03-08,True,,,6.0,False,enterprise,Enterprise,99.0,active,2025-02-07,,monthly,,0,,0,34,1,1,1506.2758620689656,0.7076,33,False,0 tickets,Stable Paid
482,EchoSystems,Logistics,small,CA,Canada,America/Toronto,carlos.ramirez@hotmail.com,2024-03-24,True,,,10.0,False,professional,Professional,39.0,active,2024-08-15,,monthly,,0,,0,55,1,1,1913.642857142857,0.7287,54,False,0 tickets,Stable Paid
483,IonCloud,Manufacturing,medium,SG,Singapore,Asia/Singapore,raj.chen@yahoo.com,2023-10-17,True,,,7.0,False,professional,Professional Plus,59.0,active,2025-05-03,,monthly,,0,,0,35,1,1,1656.5,0.7198,34,False,0 tickets,Stable Paid
484,GridCorp,Consulting,small,GB,United Kingdom,Europe/London,susan.scott+nimbus@company.io,2023-06-28,True,,,,False,starter,Starter Plus,15.83,active,2024-03-24,,annual,,0,,0,36,1,1,2097.75,0.7297,34,False,0 tickets,Stable Paid
485,EdgeWorks,Real Estate,small,US,United States,America/Chicago,kimberly.anderson@company.io,2025-02-27,True,,,4.0,False,professional,Professional Plus,49.17,active,2025-10-12,,annual,,0,,0,46,1,1,1431.6666666666667,0.721,45,False,0 tickets,Stable Paid
486,TrekAI,Consulting,enterprise,CA,Canada,America/Toronto,dmitri.kim@corp.net,2025-05-28,True,,,,False,enterprise,Enterprise,99.0,active,2025-08-08,,monthly,,0,,0,39,2,1,1797.48,0.7195,37,False,0 tickets,Stable Paid
487,Hub Software,Telecommunications,small,US,United States,America/Los_Angeles,olga.jackson@enterprise.com,2023-04-12,False,2024-11-27 01:05:41,Company closed,,True,starter,Starter Plus,15.83,cancelled,2023-04-12,2024-11-27,annual,Company reorganization,0,,0,33,1,1,1958.0384615384614,0.7285,33,False,0 tickets,Churned — Low Engagement
488,MetaHQ,Insurance,enterprise,US,United States,America/New_York,jessica.santos@tech.dev,2023-09-30,True,,,,False,free,Free,0.0,active,2023-09-30,,monthly,,0,,0,33,1,1,1946.7142857142858,0.7239,33,False,0 tickets,Upsell Candidates
489,Warp Hub,Media,medium,GB,United Kingdom,Europe/London,david.tanaka@enterprise.com,2024-06-12,True,,,1.0,False,free,Free,0.0,active,2024-06-12,,annual,,1,,0,41,1,1,1847.3235294117646,0.7179,41,False,1 ticket,Upsell Candidates
490,ZealLabs,Media,small,US,United States,America/Chicago,lisa.lee@zeallabs.com,2025-02-16,False,2025-05-15 14:58:31,Integration issues,4.0,True,enterprise,Enterprise Custom,199.0,cancelled,2025-05-12,2025-05-15,monthly,Missing features,1,4.0,0,49,1,1,2121.2631578947367,0.7299,48,False,1 ticket,Churned — Low Engagement
491,ArcLogic,Legal,medium,DE,Germany,Europe/Berlin,olga.chen@protonmail.com,2024-09-17,True,,,,False,free,Free,0.0,paused,2025-09-03,,annual,,0,,0,38,1,1,1911.1,0.725,38,False,0 tickets,Upsell Candidates
492,NexusGroup,Legal,small,SG,Singapore,Asia/Singapore,betty.singh@gmail.com,2024-02-04,True,,,,False,starter,Starter,10.8,active,2024-07-22,,monthly,,1,,0,39,1,1,2056.6428571428573,0.7279,37,False,1 ticket,Stable Paid
